Iteration,Address,Gas Used,Cost (ETH),Latency (s),User Index,Batch Size
6,0x591F3084a57F796082906B8a42512A24b42dC76A,23564,0.00003534600035346,10.205,1,1
6,0xf9858762714E5Df6e8F40bb31c6d9dEB5015a687,23564,0.00003534600035346,10.671,2,1
6,0x0abD193402016637939921aDd5B177Ecce861b4C,23564,0.00003534600035346,10.305,3,1
6,0xb9754918254D0Bb2ea35498C5064Ac713ECb0292,23564,0.00003534600035346,10.000,4,1
6,0xF838d9E41ca547086b414D37dC18370C1d9E4a02,23564,0.00003534600035346,10.308,5,1
6,0x2D4F7339377D8Ee4fF5f3396A6D643b43625dAA8,23564,0.00003534600035346,10.005,6,1
6,0x4E88d374D3A17F76f66EF05B8A310BE67f7ACa55,23564,0.00003534600035346,9.380,7,1
6,0x14c1Cf5410e9981c2f21632BfA12B0AEa7012610,23564,0.00003534600035346,11.032,8,1
6,0xd19C22BE013954fcFAb1aaFFEd4e684363C625a7,23564,0.00003534600035346,9.454,9,1
6,0xdB378e3eC4e55E10d64AD9E66da37FA5DfD94F89,23564,0.00003534600035346,6.107,10,1
6,0xFC3d766b4274FE65458F8A0Ec156064694DD3a23,23564,0.00003534600035346,9.588,11,1
6,0xCedDacF97f637530aF68B2Fa22dE18333cffFF2a,23564,0.00003534600035346,9.406,12,1
6,0xACB1c1Fd40730db25BdB8Ad7F4723F7F18C45760,23564,0.00003534600035346,9.675,13,1
6,0xC419c4c288da14f7F64a617c015A22A356534351,23564,0.00003534600035346,10.108,14,1
6,0xBBa08CCc84c60783bD6B43acf74D5c40Dd9122A4,23564,0.00003534600035346,9.475,15,1
6,0xE1B847DB0A9105Aba4f9F7EC8de0c02629EEdB67,23564,0.00003534600035346,6.116,16,1
6,0x16F3E0472ddE05A3054568C68122Aab714119E58,23564,0.00003534600035346,6.502,17,1
6,0x56843cb1fd90213f09aE8EC98D27B7abc8621cDc,23564,0.00003534600035346,10.562,18,1
6,0x69BfeEfC77E1a28A742414370F65e43bb1b23EFF,23564,0.00003534600035346,9.746,19,1
6,0x3c2A9546ee55909a28F55f2ecABd449d26700CE2,23564,0.00003534600035346,11.173,20,1
6,0x22183A64a42E7d24445673621C2504A356B58BfF,23564,0.00003534600035346,6.424,21,1
6,0x4a6280c619aB9DaD26C8a085b108EA9D41bA364B,23564,0.00003534600035346,9.722,22,1
6,0x8F863BFfaA7a8652252b98bFEad1BEB68DAd5eb3,23564,0.00003534600035346,9.509,23,1
6,0x1621F5a14a1627ef15Ec565ab95b50aa1a43b89C,23564,0.00003534600035346,9.547,24,1
6,0xa32007424B8382489EbfB2beb3dE6937689479e8,23564,0.00003534600035346,10.951,25,1
6,0xAE906d2a383fC49Fc3EDEf386D7c5E14Ff25A716,23564,0.00003534600035346,10.114,26,1
6,0xE94A59ae4FFbC94b0fbFCEde04745b85eA37Ec8e,23564,0.00003534600035346,6.108,27,1
6,0x9A880e5A12Bcc313897f67568450890870983b7d,23564,0.00003534600035346,10.037,28,1
6,0x4Bf75Eb43741A99f79dC0777bA3AD09Cc9aC729b,23564,0.00003534600035346,9.884,29,1
6,0xEb1B9e368E2458E658DB3B01eeb49Ebb394498a2,23564,0.00003534600035346,10.105,30,1
6,0xb7db1Fc0410D0c669276d9BfF5a26802e582F7EB,23564,0.00003534600035346,9.956,31,1
6,0x807070454F4B9c3410722dD830024c37158ec3E4,23564,0.00003534600035346,10.207,32,1
6,0xB3c9d2FE62f8769F902bFDF1DC0b61461a607a03,23564,0.00003534600035346,9.620,33,1
6,0x1C5e8e278c7e0Ad646b1a949Afb2Eb3D53C5230d,23564,0.00003534600035346,10.140,34,1
6,0x33342ebEbE2e2cFB93f56596342F2E8E06D27804,23564,0.00003534600035346,10.054,35,1
6,0x90384503875dfCc0f5024b51bc88834F79a39d65,23564,0.00003534600035346,9.419,36,1
6,0x702BFb0d7c58c240cA26B5c05904785AE55da220,23564,0.00003534600035346,9.303,37,1
6,0x07a5AEd9E7995aBEe662a72979F84D7eA63b67c3,23564,0.00003534600035346,9.338,38,1
6,0x617B1B27019EEA09BFBABD4D98d22C745BE0BAaf,23564,0.00003534600035346,9.573,39,1
6,0xA0811d623eA618762b004305C6ea3d44ED510dE8,23564,0.00003534600035346,5.444,40,1
6,0x7f8D6f89EdBB3AEb6bE249bF89D161ADd93a96Fe,23564,0.00003534600035346,9.642,41,1
6,0x492A26f80e70152265ccb889840a60F6BfCA6Acf,23564,0.00003534600035346,9.233,42,1
6,0x30Bb26B79A7a4612b103d06C6DB0fe04c010ddAF,23564,0.00003534600035346,7.010,43,1
6,0x77D524474BDA422B3B440f6c88C47432dE623877,23564,0.00003534600035346,11.079,44,1
6,0x98A1C8460099d6e9eEb646763Bf80D8457444172,23564,0.00003534600035346,13.784,45,1
6,0x1BC65309b0128629cD92B97D0d5064e7E46F5dad,23564,0.00003534600035346,10.173,46,1
6,0x23Da35F8391894EDE03f47dcCB9573F4755d1A2F,23564,0.00003534600035346,10.480,47,1
6,0x29E1c9727dAD9f7756CD99Db38c1fbDC02d5377a,23564,0.00003534600035346,10.459,48,1
6,0x31E6EaaF0Fcc3A514A1a3C7402d0a7872EB94Fd2,23564,0.00003534600035346,9.902,49,1
6,0x91eB67C5eaA197B1a58d8274D1ad36cB50792Ed6,23564,0.00003534600035346,9.607,50,1
7,0x591F3084a57F796082906B8a42512A24b42dC76A,23564,0.00003534600035346,9.723,1,1
7,0xf9858762714E5Df6e8F40bb31c6d9dEB5015a687,23564,0.00003534600035346,9.355,2,1
7,0x0abD193402016637939921aDd5B177Ecce861b4C,23564,0.00003534600035346,9.159,3,1
7,0xb9754918254D0Bb2ea35498C5064Ac713ECb0292,23564,0.00003534600035346,10.537,4,1
7,0xF838d9E41ca547086b414D37dC18370C1d9E4a02,23564,0.00003534600035346,10.143,5,1
7,0x2D4F7339377D8Ee4fF5f3396A6D643b43625dAA8,23564,0.00003534600035346,10.833,6,1
7,0x4E88d374D3A17F76f66EF05B8A310BE67f7ACa55,23564,0.00003534600035346,5.805,7,1
7,0x14c1Cf5410e9981c2f21632BfA12B0AEa7012610,23564,0.00003534600035346,11.689,8,1
7,0xd19C22BE013954fcFAb1aaFFEd4e684363C625a7,23564,0.00003534600035346,9.690,9,1
7,0xdB378e3eC4e55E10d64AD9E66da37FA5DfD94F89,23564,0.00003534600035346,10.477,10,1
7,0xFC3d766b4274FE65458F8A0Ec156064694DD3a23,23564,0.00003534600035346,9.811,11,1
7,0xCedDacF97f637530aF68B2Fa22dE18333cffFF2a,23564,0.00003534600035346,10.335,12,1
7,0xACB1c1Fd40730db25BdB8Ad7F4723F7F18C45760,23564,0.00003534600035346,9.675,13,1
7,0xC419c4c288da14f7F64a617c015A22A356534351,23564,0.00003534600035346,10.584,14,1
7,0xBBa08CCc84c60783bD6B43acf74D5c40Dd9122A4,23564,0.00003534600035346,10.129,15,1
7,0xE1B847DB0A9105Aba4f9F7EC8de0c02629EEdB67,23564,0.00003534600035346,10.619,16,1
7,0x16F3E0472ddE05A3054568C68122Aab714119E58,23564,0.00003534600035346,9.996,17,1
7,0x56843cb1fd90213f09aE8EC98D27B7abc8621cDc,23564,0.00003534600035346,10.409,18,1
7,0x69BfeEfC77E1a28A742414370F65e43bb1b23EFF,23564,0.00003534600035346,9.383,19,1
7,0x3c2A9546ee55909a28F55f2ecABd449d26700CE2,23564,0.00003534600035346,9.352,20,1
7,0x22183A64a42E7d24445673621C2504A356B58BfF,23564,0.00003534600035346,9.696,21,1
7,0x4a6280c619aB9DaD26C8a085b108EA9D41bA364B,23564,0.00003534600035346,9.596,22,1
7,0x8F863BFfaA7a8652252b98bFEad1BEB68DAd5eb3,23564,0.00003534600035346,9.813,23,1
7,0x1621F5a14a1627ef15Ec565ab95b50aa1a43b89C,23564,0.00003534600035346,9.602,24,1
7,0xa32007424B8382489EbfB2beb3dE6937689479e8,23564,0.00003534600035346,9.580,25,1
7,0xAE906d2a383fC49Fc3EDEf386D7c5E14Ff25A716,23564,0.00003534600035346,10.597,26,1
7,0xE94A59ae4FFbC94b0fbFCEde04745b85eA37Ec8e,23564,0.00003534600035346,10.269,27,1
7,0x9A880e5A12Bcc313897f67568450890870983b7d,23564,0.00003534600035346,10.108,28,1
7,0x4Bf75Eb43741A99f79dC0777bA3AD09Cc9aC729b,23564,0.00003534600035346,10.475,29,1
7,0xEb1B9e368E2458E658DB3B01eeb49Ebb394498a2,23564,0.00003534600035346,9.986,30,1
7,0xb7db1Fc0410D0c669276d9BfF5a26802e582F7EB,23564,0.00003534600035346,9.458,31,1
7,0x807070454F4B9c3410722dD830024c37158ec3E4,23564,0.00003534600035346,9.801,32,1
7,0xB3c9d2FE62f8769F902bFDF1DC0b61461a607a03,23564,0.00003534600035346,9.584,33,1
7,0x1C5e8e278c7e0Ad646b1a949Afb2Eb3D53C5230d,23564,0.00003534600035346,6.202,34,1
7,0x33342ebEbE2e2cFB93f56596342F2E8E06D27804,23564,0.00003534600035346,7.894,35,1
7,0x90384503875dfCc0f5024b51bc88834F79a39d65,23564,0.00003534600035346,9.869,36,1
7,0x702BFb0d7c58c240cA26B5c05904785AE55da220,23564,0.00003534600035346,11.093,37,1
7,0x07a5AEd9E7995aBEe662a72979F84D7eA63b67c3,23564,0.00003534600035346,9.999,38,1
7,0x617B1B27019EEA09BFBABD4D98d22C745BE0BAaf,23564,0.00003534600035346,9.469,39,1
7,0xA0811d623eA618762b004305C6ea3d44ED510dE8,23564,0.00003534600035346,10.624,40,1
7,0x7f8D6f89EdBB3AEb6bE249bF89D161ADd93a96Fe,23564,0.00003534600035346,9.622,41,1
7,0x492A26f80e70152265ccb889840a60F6BfCA6Acf,23564,0.00003534600035346,10.597,42,1
7,0x30Bb26B79A7a4612b103d06C6DB0fe04c010ddAF,23564,0.00003534600035346,10.473,43,1
7,0x77D524474BDA422B3B440f6c88C47432dE623877,23564,0.00003534600035346,9.521,44,1
7,0x98A1C8460099d6e9eEb646763Bf80D8457444172,23564,0.00003534600035346,10.319,45,1
7,0x1BC65309b0128629cD92B97D0d5064e7E46F5dad,23564,0.00003534600035346,10.012,46,1
7,0x23Da35F8391894EDE03f47dcCB9573F4755d1A2F,23564,0.00003534600035346,9.254,47,1
7,0x29E1c9727dAD9f7756CD99Db38c1fbDC02d5377a,23564,0.00003534600035346,9.522,48,1
7,0x31E6EaaF0Fcc3A514A1a3C7402d0a7872EB94Fd2,23564,0.00003534600035346,9.950,49,1
7,0x91eB67C5eaA197B1a58d8274D1ad36cB50792Ed6,23564,0.00003534600035346,9.455,50,1
8,0x591F3084a57F796082906B8a42512A24b42dC76A,23564,0.00003534600035346,10.404,1,1
8,0xf9858762714E5Df6e8F40bb31c6d9dEB5015a687,23564,0.00003534600035346,9.452,2,1
8,0x0abD193402016637939921aDd5B177Ecce861b4C,23564,0.00003534600035346,5.910,3,1
8,0xb9754918254D0Bb2ea35498C5064Ac713ECb0292,23564,0.00003534600035346,6.494,4,1
8,0xF838d9E41ca547086b414D37dC18370C1d9E4a02,23564,0.00003534600035346,9.680,5,1
8,0x2D4F7339377D8Ee4fF5f3396A6D643b43625dAA8,23564,0.00003534600035346,10.544,6,1
8,0x4E88d374D3A17F76f66EF05B8A310BE67f7ACa55,23564,0.00003534600035346,9.420,7,1
8,0x14c1Cf5410e9981c2f21632BfA12B0AEa7012610,23564,0.00003534600035346,9.287,8,1
8,0xd19C22BE013954fcFAb1aaFFEd4e684363C625a7,23564,0.00003534600035346,9.362,9,1
8,0xdB378e3eC4e55E10d64AD9E66da37FA5DfD94F89,23564,0.00003534600035346,10.033,10,1
8,0xFC3d766b4274FE65458F8A0Ec156064694DD3a23,23564,0.00003534600035346,9.333,11,1
8,0xCedDacF97f637530aF68B2Fa22dE18333cffFF2a,23564,0.00003534600035346,10.305,12,1
8,0xACB1c1Fd40730db25BdB8Ad7F4723F7F18C45760,23564,0.00003534600035346,9.553,13,1
8,0xC419c4c288da14f7F64a617c015A22A356534351,23564,0.00003534600035346,9.804,14,1
8,0xBBa08CCc84c60783bD6B43acf74D5c40Dd9122A4,23564,0.00003534600035346,10.267,15,1
8,0xE1B847DB0A9105Aba4f9F7EC8de0c02629EEdB67,23564,0.00003534600035346,11.532,16,1
8,0x16F3E0472ddE05A3054568C68122Aab714119E58,23564,0.00003534600035346,6.000,17,1
8,0x56843cb1fd90213f09aE8EC98D27B7abc8621cDc,23564,0.00003534600035346,9.535,18,1
8,0x69BfeEfC77E1a28A742414370F65e43bb1b23EFF,23564,0.00003534600035346,6.416,19,1
8,0x3c2A9546ee55909a28F55f2ecABd449d26700CE2,23564,0.00003534600035346,9.484,20,1
8,0x22183A64a42E7d24445673621C2504A356B58BfF,23564,0.00003534600035346,9.960,21,1
8,0x4a6280c619aB9DaD26C8a085b108EA9D41bA364B,23564,0.00003534600035346,5.539,22,1
8,0x8F863BFfaA7a8652252b98bFEad1BEB68DAd5eb3,23564,0.00003534600035346,9.818,23,1
8,0x1621F5a14a1627ef15Ec565ab95b50aa1a43b89C,23564,0.00003534600035346,9.539,24,1
8,0xa32007424B8382489EbfB2beb3dE6937689479e8,23564,0.00003534600035346,9.496,25,1
8,0xAE906d2a383fC49Fc3EDEf386D7c5E14Ff25A716,23564,0.00003534600035346,9.534,26,1
8,0xE94A59ae4FFbC94b0fbFCEde04745b85eA37Ec8e,23564,0.00003534600035346,9.619,27,1
8,0x9A880e5A12Bcc313897f67568450890870983b7d,23564,0.00003534600035346,9.205,28,1
8,0x4Bf75Eb43741A99f79dC0777bA3AD09Cc9aC729b,23564,0.00003534600035346,9.473,29,1
8,0xEb1B9e368E2458E658DB3B01eeb49Ebb394498a2,23564,0.00003534600035346,9.495,30,1
8,0xb7db1Fc0410D0c669276d9BfF5a26802e582F7EB,23564,0.00003534600035346,10.310,31,1
8,0x807070454F4B9c3410722dD830024c37158ec3E4,23564,0.00003534600035346,9.481,32,1
8,0xB3c9d2FE62f8769F902bFDF1DC0b61461a607a03,23564,0.00003534600035346,9.776,33,1
8,0x1C5e8e278c7e0Ad646b1a949Afb2Eb3D53C5230d,23564,0.00003534600035346,9.452,34,1
8,0x33342ebEbE2e2cFB93f56596342F2E8E06D27804,23564,0.00003534600035346,9.703,35,1
8,0x90384503875dfCc0f5024b51bc88834F79a39d65,23564,0.00003534600035346,9.967,36,1
8,0x702BFb0d7c58c240cA26B5c05904785AE55da220,23564,0.00003534600035346,9.669,37,1
8,0x07a5AEd9E7995aBEe662a72979F84D7eA63b67c3,23564,0.00003534600035346,10.152,38,1
8,0x617B1B27019EEA09BFBABD4D98d22C745BE0BAaf,23564,0.00003534600035346,6.165,39,1
8,0xA0811d623eA618762b004305C6ea3d44ED510dE8,23564,0.00003534600035346,10.136,40,1
8,0x7f8D6f89EdBB3AEb6bE249bF89D161ADd93a96Fe,23564,0.00003534600035346,10.170,41,1
8,0x492A26f80e70152265ccb889840a60F6BfCA6Acf,23564,0.00003534600035346,10.025,42,1
8,0x30Bb26B79A7a4612b103d06C6DB0fe04c010ddAF,23564,0.00003534600035346,10.831,43,1
8,0x77D524474BDA422B3B440f6c88C47432dE623877,23564,0.00003534600035346,11.652,44,1
8,0x98A1C8460099d6e9eEb646763Bf80D8457444172,23564,0.00003534600035346,7.403,45,1
8,0x1BC65309b0128629cD92B97D0d5064e7E46F5dad,23564,0.00003534600035346,6.792,46,1
8,0x23Da35F8391894EDE03f47dcCB9573F4755d1A2F,23564,0.00003534600035346,11.446,47,1
8,0x29E1c9727dAD9f7756CD99Db38c1fbDC02d5377a,23564,0.00003534600035346,11.585,48,1
8,0x31E6EaaF0Fcc3A514A1a3C7402d0a7872EB94Fd2,23564,0.00003534600035346,8.319,49,1
8,0x91eB67C5eaA197B1a58d8274D1ad36cB50792Ed6,23564,0.00003534600035346,10.738,50,1
9,0x591F3084a57F796082906B8a42512A24b42dC76A,23564,0.00003534600035346,8.041,1,1
9,0xf9858762714E5Df6e8F40bb31c6d9dEB5015a687,23564,0.00003534600035346,11.733,2,1
9,0x0abD193402016637939921aDd5B177Ecce861b4C,23564,0.00003534600035346,11.293,3,1
9,0xb9754918254D0Bb2ea35498C5064Ac713ECb0292,23564,0.00003534600035346,7.665,4,1
9,0xF838d9E41ca547086b414D37dC18370C1d9E4a02,23564,0.00003534600035346,11.972,5,1
9,0x2D4F7339377D8Ee4fF5f3396A6D643b43625dAA8,23564,0.00003534600035346,8.249,6,1
9,0x4E88d374D3A17F76f66EF05B8A310BE67f7ACa55,23564,0.00003534600035346,12.512,7,1
9,0x14c1Cf5410e9981c2f21632BfA12B0AEa7012610,23564,0.00003534600035346,6.521,8,1
9,0xd19C22BE013954fcFAb1aaFFEd4e684363C625a7,23564,0.00003534600035346,7.053,9,1
9,0xdB378e3eC4e55E10d64AD9E66da37FA5DfD94F89,23564,0.00003534600035346,10.917,10,1
9,0xFC3d766b4274FE65458F8A0Ec156064694DD3a23,23564,0.00003534600035346,6.961,11,1
9,0xCedDacF97f637530aF68B2Fa22dE18333cffFF2a,23564,0.00003534600035346,10.333,12,1
9,0xACB1c1Fd40730db25BdB8Ad7F4723F7F18C45760,23564,0.00003534600035346,11.380,13,1
9,0xC419c4c288da14f7F64a617c015A22A356534351,23564,0.00003534600035346,10.893,14,1
9,0xBBa08CCc84c60783bD6B43acf74D5c40Dd9122A4,23564,0.00003534600035346,10.449,15,1
9,0xE1B847DB0A9105Aba4f9F7EC8de0c02629EEdB67,23564,0.00003534600035346,11.095,16,1
9,0x16F3E0472ddE05A3054568C68122Aab714119E58,23564,0.00003534600035346,11.507,17,1
9,0x56843cb1fd90213f09aE8EC98D27B7abc8621cDc,23564,0.00003534600035346,10.243,18,1
9,0x69BfeEfC77E1a28A742414370F65e43bb1b23EFF,23564,0.00003534600035346,10.238,19,1
9,0x3c2A9546ee55909a28F55f2ecABd449d26700CE2,23564,0.00003534600035346,7.051,20,1
9,0x22183A64a42E7d24445673621C2504A356B58BfF,23564,0.00003534600035346,10.160,21,1
9,0x4a6280c619aB9DaD26C8a085b108EA9D41bA364B,23564,0.00003534600035346,11.550,22,1
9,0x8F863BFfaA7a8652252b98bFEad1BEB68DAd5eb3,23564,0.00003534600035346,10.321,23,1
9,0x1621F5a14a1627ef15Ec565ab95b50aa1a43b89C,23564,0.00003534600035346,10.791,24,1
9,0xa32007424B8382489EbfB2beb3dE6937689479e8,23564,0.00003534600035346,6.327,25,1
9,0xAE906d2a383fC49Fc3EDEf386D7c5E14Ff25A716,23564,0.00003534600035346,11.145,26,1
9,0xE94A59ae4FFbC94b0fbFCEde04745b85eA37Ec8e,23564,0.00003534600035346,7.177,27,1
9,0x9A880e5A12Bcc313897f67568450890870983b7d,23564,0.00003534600035346,12.453,28,1
9,0x4Bf75Eb43741A99f79dC0777bA3AD09Cc9aC729b,23564,0.00003534600035346,7.358,29,1
9,0xEb1B9e368E2458E658DB3B01eeb49Ebb394498a2,23564,0.00003534600035346,10.128,30,1
9,0xb7db1Fc0410D0c669276d9BfF5a26802e582F7EB,23564,0.00003534600035346,11.018,31,1
9,0x807070454F4B9c3410722dD830024c37158ec3E4,23564,0.00003534600035346,11.571,32,1
9,0xB3c9d2FE62f8769F902bFDF1DC0b61461a607a03,23564,0.00003534600035346,7.087,33,1
9,0x1C5e8e278c7e0Ad646b1a949Afb2Eb3D53C5230d,23564,0.00003534600035346,11.573,34,1
9,0x33342ebEbE2e2cFB93f56596342F2E8E06D27804,23564,0.00003534600035346,10.961,35,1
9,0x90384503875dfCc0f5024b51bc88834F79a39d65,23564,0.00003534600035346,6.367,36,1
9,0x702BFb0d7c58c240cA26B5c05904785AE55da220,23564,0.00003534600035346,10.776,37,1
9,0x07a5AEd9E7995aBEe662a72979F84D7eA63b67c3,23564,0.00003534600035346,12.322,38,1
9,0x617B1B27019EEA09BFBABD4D98d22C745BE0BAaf,23564,0.00003534600035346,10.697,39,1
9,0xA0811d623eA618762b004305C6ea3d44ED510dE8,23564,0.00003534600035346,11.265,40,1
9,0x7f8D6f89EdBB3AEb6bE249bF89D161ADd93a96Fe,23564,0.00003534600035346,11.338,41,1
9,0x492A26f80e70152265ccb889840a60F6BfCA6Acf,23564,0.00003534600035346,7.470,42,1
9,0x30Bb26B79A7a4612b103d06C6DB0fe04c010ddAF,23564,0.00003534600035346,11.957,43,1
9,0x77D524474BDA422B3B440f6c88C47432dE623877,23564,0.00003534600035346,11.300,44,1
9,0x98A1C8460099d6e9eEb646763Bf80D8457444172,23564,0.00003534600035346,10.512,45,1
9,0x1BC65309b0128629cD92B97D0d5064e7E46F5dad,23564,0.00003534600035346,10.484,46,1
9,0x23Da35F8391894EDE03f47dcCB9573F4755d1A2F,23564,0.00003534600035346,10.121,47,1
9,0x29E1c9727dAD9f7756CD99Db38c1fbDC02d5377a,23564,0.00003534600035346,10.193,48,1
9,0x31E6EaaF0Fcc3A514A1a3C7402d0a7872EB94Fd2,23564,0.00003534600035346,11.602,49,1
9,0x91eB67C5eaA197B1a58d8274D1ad36cB50792Ed6,23564,0.00003534600035346,10.700,50,1
10,0x591F3084a57F796082906B8a42512A24b42dC76A,23564,0.00003534600035346,11.208,1,1
10,0xf9858762714E5Df6e8F40bb31c6d9dEB5015a687,23564,0.00003534600035346,11.183,2,1
10,0x0abD193402016637939921aDd5B177Ecce861b4C,23564,0.00003534600035346,7.719,3,1
10,0xb9754918254D0Bb2ea35498C5064Ac713ECb0292,23564,0.00003534600035346,7.288,4,1
10,0xF838d9E41ca547086b414D37dC18370C1d9E4a02,23564,0.00003534600035346,7.475,5,1
10,0x2D4F7339377D8Ee4fF5f3396A6D643b43625dAA8,23564,0.00003534600035346,10.466,6,1
10,0x4E88d374D3A17F76f66EF05B8A310BE67f7ACa55,23564,0.00003534600035346,10.461,7,1
10,0x14c1Cf5410e9981c2f21632BfA12B0AEa7012610,23564,0.00003534600035346,11.462,8,1
10,0xd19C22BE013954fcFAb1aaFFEd4e684363C625a7,23564,0.00003534600035346,7.360,9,1
10,0xdB378e3eC4e55E10d64AD9E66da37FA5DfD94F89,23564,0.00003534600035346,11.378,10,1
10,0xFC3d766b4274FE65458F8A0Ec156064694DD3a23,23564,0.00003534600035346,6.738,11,1
10,0xCedDacF97f637530aF68B2Fa22dE18333cffFF2a,23564,0.00003534600035346,10.731,12,1
10,0xACB1c1Fd40730db25BdB8Ad7F4723F7F18C45760,23564,0.00003534600035346,7.109,13,1
10,0xC419c4c288da14f7F64a617c015A22A356534351,23564,0.00003534600035346,10.883,14,1
10,0xBBa08CCc84c60783bD6B43acf74D5c40Dd9122A4,23564,0.00003534600035346,6.991,15,1
10,0xE1B847DB0A9105Aba4f9F7EC8de0c02629EEdB67,23564,0.00003534600035346,11.601,16,1
10,0x16F3E0472ddE05A3054568C68122Aab714119E58,23564,0.00003534600035346,10.467,17,1
10,0x56843cb1fd90213f09aE8EC98D27B7abc8621cDc,23564,0.00003534600035346,11.568,18,1
10,0x69BfeEfC77E1a28A742414370F65e43bb1b23EFF,23564,0.00003534600035346,10.859,19,1
10,0x3c2A9546ee55909a28F55f2ecABd449d26700CE2,23564,0.00003534600035346,10.559,20,1
10,0x22183A64a42E7d24445673621C2504A356B58BfF,23564,0.00003534600035346,11.517,21,1
10,0x4a6280c619aB9DaD26C8a085b108EA9D41bA364B,23564,0.00003534600035346,12.243,22,1
10,0x8F863BFfaA7a8652252b98bFEad1BEB68DAd5eb3,23564,0.00003534600035346,7.281,23,1
10,0x1621F5a14a1627ef15Ec565ab95b50aa1a43b89C,23564,0.00003534600035346,7.099,24,1
10,0xa32007424B8382489EbfB2beb3dE6937689479e8,23564,0.00003534600035346,7.256,25,1
10,0xAE906d2a383fC49Fc3EDEf386D7c5E14Ff25A716,23564,0.00003534600035346,11.913,26,1
10,0xE94A59ae4FFbC94b0fbFCEde04745b85eA37Ec8e,23564,0.00003534600035346,7.238,27,1
10,0x9A880e5A12Bcc313897f67568450890870983b7d,23564,0.00003534600035346,6.769,28,1
10,0x4Bf75Eb43741A99f79dC0777bA3AD09Cc9aC729b,23564,0.00003534600035346,10.570,29,1
10,0xEb1B9e368E2458E658DB3B01eeb49Ebb394498a2,23564,0.00003534600035346,11.319,30,1
10,0xb7db1Fc0410D0c669276d9BfF5a26802e582F7EB,23564,0.00003534600035346,10.240,31,1
10,0x807070454F4B9c3410722dD830024c37158ec3E4,23564,0.00003534600035346,12.339,32,1
10,0xB3c9d2FE62f8769F902bFDF1DC0b61461a607a03,23564,0.00003534600035346,10.207,33,1
10,0x1C5e8e278c7e0Ad646b1a949Afb2Eb3D53C5230d,23564,0.00003534600035346,11.152,34,1
10,0x33342ebEbE2e2cFB93f56596342F2E8E06D27804,23564,0.00003534600035346,10.907,35,1
10,0x90384503875dfCc0f5024b51bc88834F79a39d65,23564,0.00003534600035346,7.626,36,1
10,0x702BFb0d7c58c240cA26B5c05904785AE55da220,23564,0.00003534600035346,6.954,37,1
10,0x07a5AEd9E7995aBEe662a72979F84D7eA63b67c3,23564,0.00003534600035346,11.468,38,1
10,0x617B1B27019EEA09BFBABD4D98d22C745BE0BAaf,23564,0.00003534600035346,6.681,39,1
10,0xA0811d623eA618762b004305C6ea3d44ED510dE8,23564,0.00003534600035346,6.907,40,1
10,0x7f8D6f89EdBB3AEb6bE249bF89D161ADd93a96Fe,23564,0.00003534600035346,9.896,41,1
10,0x492A26f80e70152265ccb889840a60F6BfCA6Acf,23564,0.00003534600035346,7.051,42,1
10,0x30Bb26B79A7a4612b103d06C6DB0fe04c010ddAF,23564,0.00003534600035346,10.552,43,1
10,0x77D524474BDA422B3B440f6c88C47432dE623877,23564,0.00003534600035346,6.510,44,1
10,0x98A1C8460099d6e9eEb646763Bf80D8457444172,23564,0.00003534600035346,7.245,45,1
10,0x1BC65309b0128629cD92B97D0d5064e7E46F5dad,23564,0.00003534600035346,11.445,46,1
10,0x23Da35F8391894EDE03f47dcCB9573F4755d1A2F,23564,0.00003534600035346,11.064,47,1
10,0x29E1c9727dAD9f7756CD99Db38c1fbDC02d5377a,23564,0.00003534600035346,10.585,48,1
10,0x31E6EaaF0Fcc3A514A1a3C7402d0a7872EB94Fd2,23564,0.00003534600035346,11.812,49,1
10,0x91eB67C5eaA197B1a58d8274D1ad36cB50792Ed6,23564,0.00003534600035346,7.626,50,1
